Age,Income,EmploymentYears,HomeOwnership,CreditScore,DebtToIncomeRatio,PaymentHistory,LoanAmount,LoanPurpose,Default
41,54600.0,2.8,OWN,610,0.213,2,16100.0,HOME_IMPROVEMENT,1
71,30500.0,8.2,MORTGAGE,551,0.349,1,6100.0,DEBT_CONSOLIDATION,1
24,28700.0,1.7,MORTGAGE,508,0.178,2,11200.0,EDUCATION,1
42,66100.0,7.7,OWN,653,0.256,1,8800.0,DEBT_CONSOLIDATION,0
38,44400.0,2.5,MORTGAGE,602,0.112,5,16300.0,HOME_IMPROVEMENT,1
32,55500.0,1.7,OWN,686,0.327,1,6800.0,VENTURE,1
18,79900.0,0.0,MORTGAGE,655,0.329,4,23800.0,DEBT_CONSOLIDATION,0
29,23000.0,2.0,OWN,743,0.136,1,9200.0,HOME_IMPROVEMENT,0
75,98600.0,4.6,MORTGAGE,814,0.576,0,33000.0,PERSONAL,0
24,79600.0,1.1,OWN,751,0.175,0,15700.0,MEDICAL,0
32,17500.0,1.3,MORTGAGE,662,0.144,4,1700.0,EDUCATION,1
38,159000.0,2.1,MORTGAGE,713,0.202,0,48300.0,PERSONAL,0
36,57600.0,2.5,RENT,765,0.447,1,16900.0,DEBT_CONSOLIDATION,0
46,38600.0,5.2,OTHER,619,0.176,2,13100.0,DEBT_CONSOLIDATION,1
42,63500.0,7.0,OWN,731,0.477,0,15000.0,EDUCATION,0
50,30100.0,4.2,MORTGAGE,764,0.169,0,6300.0,DEBT_CONSOLIDATION,0
66,64400.0,7.9,MORTGAGE,666,0.25,2,2900.0,PERSONAL,0
49,33000.0,15.4,OWN,697,0.554,3,1800.0,MEDICAL,1
66,134600.0,11.9,OWN,823,0.223,0,29500.0,MEDICAL,0
52,50500.0,11.3,OWN,609,0.404,1,4600.0,MEDICAL,0
61,67800.0,4.5,MORTGAGE,638,0.192,0,18600.0,DEBT_CONSOLIDATION,0
55,33100.0,12.0,MORTGAGE,704,0.417,4,12700.0,EDUCATION,1
43,73700.0,1.8,OTHER,589,0.144,1,11100.0,HOME_IMPROVEMENT,0
28,48700.0,2.8,MORTGAGE,654,0.384,2,14600.0,DEBT_CONSOLIDATION,0
52,24200.0,4.4,MORTGAGE,562,0.199,6,8900.0,VENTURE,1
25,43500.0,1.1,MORTGAGE,508,0.217,1,14800.0,VENTURE,0
63,128700.0,12.9,MORTGAGE,679,0.322,1,5100.0,PERSONAL,0
31,75300.0,2.2,OWN,553,0.528,5,20700.0,HOME_IMPROVEMENT,1
27,40600.0,1.1,RENT,586,0.248,0,5600.0,PERSONAL,1
19,19300.0,0.3,OWN,741,0.521,1,7100.0,DEBT_CONSOLIDATION,0
63,32300.0,1.7,OWN,673,0.147,0,3000.0,VENTURE,0
26,24300.0,0.0,OWN,657,0.499,3,2900.0,HOME_IMPROVEMENT,1
20,19500.0,0.3,OWN,630,0.6,2,4300.0,HOME_IMPROVEMENT,1
38,72600.0,4.0,OWN,783,0.161,2,10300.0,MEDICAL,1
43,50600.0,8.2,MORTGAGE,839,0.39,0,7900.0,EDUCATION,1
25,120300.0,0.7,OWN,708,0.174,2,21000.0,EDUCATION,0
65,29800.0,8.5,MORTGAGE,449,0.375,3,2600.0,DEBT_CONSOLIDATION,1
19,49000.0,0.0,RENT,657,0.251,3,2800.0,MEDICAL,1
23,24400.0,0.6,RENT,575,0.675,1,2700.0,HOME_IMPROVEMENT,1
45,36400.0,2.2,MORTGAGE,624,0.456,2,8200.0,PERSONAL,1
70,43900.0,11.7,MORTGAGE,698,0.198,1,7600.0,PERSONAL,0
46,40600.0,13.6,OWN,668,0.32,1,11100.0,DEBT_CONSOLIDATION,1
43,50400.0,8.2,RENT,550,0.305,2,14300.0,VENTURE,1
42,79700.0,3.1,MORTGAGE,604,0.137,2,20500.0,EDUCATION,1
29,75600.0,5.2,MORTGAGE,751,0.116,1,7600.0,VENTURE,1
22,33400.0,1.0,MORTGAGE,787,0.193,2,8700.0,MEDICAL,0
51,48300.0,9.2,MORTGAGE,769,0.419,2,11300.0,DEBT_CONSOLIDATION,0
65,72900.0,11.5,MORTGAGE,551,0.634,2,19000.0,DEBT_CONSOLIDATION,1
54,82300.0,8.3,MORTGAGE,631,0.408,1,9000.0,EDUCATION,1
32,35200.0,2.9,MORTGAGE,601,0.416,0,13900.0,HOME_IMPROVEMENT,0
61,69800.0,6.3,RENT,713,0.521,1,27600.0,PERSONAL,0
53,57800.0,10.6,MORTGAGE,636,0.266,2,20400.0,EDUCATION,0
32,28800.0,1.9,OWN,578,0.638,4,3500.0,PERSONAL,1
60,73100.0,11.9,MORTGAGE,778,0.168,2,22300.0,VENTURE,0
65,52900.0,19.0,OTHER,613,0.324,1,3500.0,MEDICAL,0
40,20500.0,0.8,MORTGAGE,740,0.419,2,7600.0,HOME_IMPROVEMENT,0
23,42300.0,1.1,RENT,611,0.386,2,4600.0,HOME_IMPROVEMENT,0
63,50000.0,5.4,MORTGAGE,722,0.367,1,9400.0,DEBT_CONSOLIDATION,1
67,36200.0,21.8,MORTGAGE,634,0.14,3,9700.0,HOME_IMPROVEMENT,0
61,90600.0,13.7,RENT,576,0.456,2,13900.0,DEBT_CONSOLIDATION,0
60,92200.0,1.9,RENT,752,0.195,0,9600.0,HOME_IMPROVEMENT,0
62,40500.0,6.5,RENT,603,0.394,1,13100.0,DEBT_CONSOLIDATION,0
38,38300.0,9.1,OWN,668,0.31,0,12600.0,HOME_IMPROVEMENT,0
40,45900.0,3.5,OWN,556,0.094,3,9300.0,MEDICAL,1
60,44400.0,27.6,MORTGAGE,549,0.381,3,6000.0,HOME_IMPROVEMENT,0
72,36500.0,28.8,RENT,783,0.502,0,10600.0,HOME_IMPROVEMENT,0
33,15000.0,6.1,RENT,671,0.14,2,5500.0,PERSONAL,0
64,117900.0,7.5,OWN,651,0.222,1,38100.0,EDUCATION,1
70,49000.0,15.6,OWN,626,0.426,1,11400.0,HOME_IMPROVEMENT,0
32,44800.0,2.6,RENT,597,0.329,3,2000.0,DEBT_CONSOLIDATION,0
42,57700.0,6.5,MORTGAGE,706,0.166,1,21300.0,HOME_IMPROVEMENT,0
53,47100.0,4.6,MORTGAGE,773,0.631,1,17200.0,DEBT_CONSOLIDATION,0
28,39500.0,2.6,RENT,725,0.273,1,4800.0,EDUCATION,0
68,29600.0,27.8,OWN,708,0.328,1,8400.0,MEDICAL,1
32,19500.0,3.9,OWN,634,0.464,2,3500.0,HOME_IMPROVEMENT,1
21,24900.0,0.4,RENT,710,0.337,1,3000.0,DEBT_CONSOLIDATION,0
38,28000.0,6.8,OWN,815,0.189,0,1100.0,HOME_IMPROVEMENT,0
30,67900.0,7.5,OWN,638,0.175,3,10600.0,DEBT_CONSOLIDATION,0
39,70400.0,5.7,MORTGAGE,688,0.203,0,6700.0,PERSONAL,0
36,31500.0,2.2,MORTGAGE,768,0.307,0,1300.0,DEBT_CONSOLIDATION,0
51,15000.0,3.7,OWN,816,0.143,0,3600.0,PERSONAL,0
31,49200.0,1.2,RENT,671,0.401,1,5300.0,DEBT_CONSOLIDATION,1
21,39700.0,0.6,OTHER,727,0.305,0,9800.0,DEBT_CONSOLIDATION,1
65,39200.0,14.8,OWN,639,0.203,2,7100.0,VENTURE,1
70,79100.0,0.9,RENT,685,0.592,1,11500.0,MEDICAL,1
69,52500.0,7.7,OWN,640,0.386,1,8500.0,EDUCATION,0
63,30100.0,19.5,OWN,753,0.332,1,7300.0,VENTURE,0
44,26800.0,11.8,MORTGAGE,794,0.424,0,9100.0,HOME_IMPROVEMENT,0
46,43000.0,3.2,OTHER,563,0.147,1,11800.0,EDUCATION,0
64,31200.0,17.6,RENT,651,0.328,2,2300.0,DEBT_CONSOLIDATION,0
45,47300.0,10.7,OWN,616,0.28,1,11200.0,DEBT_CONSOLIDATION,1
52,81900.0,6.1,OWN,634,0.268,1,25400.0,HOME_IMPROVEMENT,0
25,24600.0,0.8,RENT,640,0.092,0,3700.0,DEBT_CONSOLIDATION,0
33,51200.0,1.5,OWN,590,0.226,1,13200.0,DEBT_CONSOLIDATION,1
59,77500.0,3.0,RENT,682,0.455,0,1000.0,DEBT_CONSOLIDATION,0
53,47000.0,1.0,OWN,566,0.263,2,17700.0,VENTURE,1
47,70300.0,14.7,MORTGAGE,730,0.664,1,8300.0,DEBT_CONSOLIDATION,0
35,42500.0,3.6,MORTGAGE,683,0.293,0,15500.0,DEBT_CONSOLIDATION,1
19,53400.0,0.5,MORTGAGE,575,0.569,1,5400.0,MEDICAL,0
66,61100.0,29.4,RENT,570,0.341,1,22000.0,HOME_IMPROVEMENT,0
30,36800.0,5.3,OWN,722,0.387,2,8600.0,VENTURE,1
21,132600.0,0.2,MORTGAGE,603,0.25,1,9900.0,DEBT_CONSOLIDATION,0
43,65400.0,16.7,MORTGAGE,783,0.185,0,9000.0,DEBT_CONSOLIDATION,0
42,94000.0,11.0,OWN,490,0.464,2,31400.0,HOME_IMPROVEMENT,1
47,83700.0,7.7,OWN,575,0.332,2,31900.0,HOME_IMPROVEMENT,1
28,57700.0,5.0,OWN,629,0.509,0,20400.0,HOME_IMPROVEMENT,1
24,98000.0,0.8,OWN,657,0.43,4,34300.0,HOME_IMPROVEMENT,1
48,53800.0,10.7,OTHER,713,0.216,2,1100.0,HOME_IMPROVEMENT,0
61,34000.0,15.2,MORTGAGE,643,0.444,0,6600.0,DEBT_CONSOLIDATION,1
27,49400.0,0.9,MORTGAGE,634,0.152,1,16700.0,VENTURE,0
56,29600.0,13.3,RENT,606,0.207,2,1400.0,VENTURE,0
30,17100.0,2.4,MORTGAGE,596,0.282,3,5100.0,EDUCATION,0
48,32000.0,4.3,MORTGAGE,602,0.265,1,6900.0,DEBT_CONSOLIDATION,1
24,50800.0,3.1,MORTGAGE,653,0.361,2,16300.0,HOME_IMPROVEMENT,0
73,83400.0,9.3,MORTGAGE,512,0.129,3,9400.0,MEDICAL,0
66,32000.0,16.0,OWN,702,0.21,0,11400.0,HOME_IMPROVEMENT,0
59,81200.0,1.5,RENT,665,0.295,1,10300.0,VENTURE,1
59,26800.0,6.2,RENT,650,0.189,3,10200.0,PERSONAL,1
73,31000.0,9.1,MORTGAGE,751,0.514,1,8300.0,PERSONAL,0
53,101200.0,3.3,MORTGAGE,707,0.805,0,8800.0,HOME_IMPROVEMENT,1
37,50200.0,5.5,MORTGAGE,670,0.184,2,15800.0,VENTURE,1
21,44900.0,0.4,MORTGAGE,712,0.339,0,10100.0,EDUCATION,0
71,55100.0,4.3,MORTGAGE,610,0.116,2,9600.0,EDUCATION,0
24,26800.0,0.2,MORTGAGE,707,0.135,0,5600.0,HOME_IMPROVEMENT,0
71,41500.0,16.9,RENT,725,0.165,0,7200.0,DEBT_CONSOLIDATION,0
18,49100.0,0.0,MORTGAGE,464,0.168,3,14200.0,DEBT_CONSOLIDATION,1
61,90700.0,1.9,OWN,801,0.421,1,10100.0,PERSONAL,0
73,21300.0,5.5,MORTGAGE,686,0.138,0,4900.0,PERSONAL,0
62,118400.0,8.7,MORTGAGE,708,0.373,1,36000.0,HOME_IMPROVEMENT,0
59,46100.0,5.1,RENT,746,0.377,1,3500.0,MEDICAL,0
64,28100.0,10.5,RENT,649,0.258,3,4000.0,HOME_IMPROVEMENT,0
30,25700.0,1.6,MORTGAGE,626,0.369,3,3000.0,EDUCATION,1
72,56200.0,5.9,OTHER,683,0.194,4,13300.0,DEBT_CONSOLIDATION,1
39,25000.0,7.0,RENT,850,0.476,1,4700.0,VENTURE,0
71,37000.0,8.9,RENT,651,0.264,1,5500.0,PERSONAL,1
38,43300.0,0.8,MORTGAGE,608,0.632,2,6800.0,EDUCATION,1
39,86800.0,1.2,MORTGAGE,767,0.301,1,16800.0,PERSONAL,0
45,81600.0,5.9,MORTGAGE,493,0.451,4,14200.0,DEBT_CONSOLIDATION,0
26,35500.0,2.1,MORTGAGE,651,0.612,2,10300.0,DEBT_CONSOLIDATION,1
43,44100.0,2.4,RENT,609,0.625,0,12500.0,PERSONAL,1
26,22100.0,0.7,OWN,710,0.443,0,1200.0,DEBT_CONSOLIDATION,1
32,17700.0,3.4,RENT,670,0.582,2,5300.0,VENTURE,0
27,26500.0,0.6,MORTGAGE,571,0.104,4,3100.0,HOME_IMPROVEMENT,1
41,86000.0,2.1,OWN,711,0.231,0,15000.0,VENTURE,0
75,72400.0,3.4,MORTGAGE,594,0.204,1,7200.0,DEBT_CONSOLIDATION,1
74,59400.0,14.1,OWN,656,0.246,2,3700.0,MEDICAL,0
59,23700.0,13.9,OWN,625,0.39,0,6000.0,VENTURE,1
25,34300.0,2.4,RENT,725,0.408,1,13100.0,HOME_IMPROVEMENT,0
41,31900.0,8.8,MORTGAGE,623,0.352,3,5400.0,DEBT_CONSOLIDATION,1
33,45100.0,3.8,OWN,412,0.401,3,12600.0,HOME_IMPROVEMENT,1
66,43700.0,6.3,RENT,570,0.545,0,8500.0,HOME_IMPROVEMENT,1
43,29700.0,14.0,OWN,665,0.543,1,3000.0,HOME_IMPROVEMENT,0
44,58400.0,8.0,MORTGAGE,607,0.303,1,21600.0,DEBT_CONSOLIDATION,0
54,55000.0,1.4,OWN,755,0.22,0,10400.0,DEBT_CONSOLIDATION,1
21,34100.0,0.6,OWN,578,0.558,0,1100.0,HOME_IMPROVEMENT,0
67,57100.0,0.5,OWN,706,0.2,2,11000.0,VENTURE,0
41,86000.0,7.0,RENT,724,0.264,2,1200.0,DEBT_CONSOLIDATION,0
36,100100.0,0.9,OTHER,674,0.376,1,32000.0,HOME_IMPROVEMENT,1
53,62700.0,14.0,RENT,692,0.563,3,9900.0,VENTURE,0
56,61700.0,0.9,MORTGAGE,649,0.48,3,15600.0,PERSONAL,1
27,43500.0,3.5,RENT,682,0.288,0,13600.0,PERSONAL,0
42,82000.0,5.4,MORTGAGE,621,0.248,1,1900.0,HOME_IMPROVEMENT,1
35,28700.0,5.5,MORTGAGE,678,0.475,1,6400.0,PERSONAL,0
36,77400.0,2.6,MORTGAGE,636,0.382,0,20100.0,MEDICAL,1
53,42500.0,22.2,OTHER,636,0.258,3,8500.0,EDUCATION,0
27,103300.0,1.6,OWN,606,0.242,3,13300.0,DEBT_CONSOLIDATION,0
50,65800.0,1.0,MORTGAGE,642,0.3,1,12700.0,DEBT_CONSOLIDATION,0
72,47400.0,11.2,MORTGAGE,780,0.395,1,8100.0,HOME_IMPROVEMENT,1
67,43600.0,8.1,MORTGAGE,640,0.157,1,11100.0,HOME_IMPROVEMENT,1
22,63800.0,1.2,MORTGAGE,735,0.531,1,12500.0,HOME_IMPROVEMENT,0
64,62200.0,9.0,MORTGAGE,701,0.421,2,4100.0,EDUCATION,0
66,40200.0,22.4,OWN,679,0.374,2,2300.0,PERSONAL,0
52,51300.0,4.1,MORTGAGE,682,0.556,1,4200.0,HOME_IMPROVEMENT,1
61,76700.0,6.9,MORTGAGE,661,0.567,1,2900.0,EDUCATION,1
51,24800.0,1.0,MORTGAGE,613,0.485,1,3300.0,HOME_IMPROVEMENT,0
50,70500.0,11.0,RENT,797,0.217,0,2900.0,DEBT_CONSOLIDATION,0
72,63600.0,0.4,MORTGAGE,744,0.067,1,15800.0,EDUCATION,1
38,88700.0,9.7,OWN,663,0.229,0,16300.0,PERSONAL,0
34,34300.0,2.7,MORTGAGE,665,0.738,0,4200.0,HOME_IMPROVEMENT,1
39,49200.0,6.0,OWN,705,0.187,2,1200.0,EDUCATION,0
65,54300.0,9.5,MORTGAGE,575,0.118,0,4000.0,DEBT_CONSOLIDATION,1
54,70900.0,6.7,MORTGAGE,597,0.514,2,19200.0,PERSONAL,1
32,60800.0,3.5,MORTGAGE,509,0.319,6,6800.0,HOME_IMPROVEMENT,0
52,26400.0,1.7,MORTGAGE,643,0.486,1,4200.0,PERSONAL,1
45,56700.0,6.7,RENT,755,0.359,1,2700.0,VENTURE,0
24,133500.0,0.3,MORTGAGE,637,0.485,0,27900.0,HOME_IMPROVEMENT,0
49,66600.0,8.8,OWN,835,0.546,0,21600.0,DEBT_CONSOLIDATION,0
28,111200.0,3.6,OWN,625,0.597,0,16400.0,DEBT_CONSOLIDATION,1
27,82600.0,2.9,RENT,674,0.324,2,4700.0,VENTURE,0
26,96900.0,0.6,MORTGAGE,637,0.323,1,37000.0,DEBT_CONSOLIDATION,1
31,57200.0,2.4,MORTGAGE,480,0.592,1,12200.0,HOME_IMPROVEMENT,1
30,63600.0,2.5,OWN,637,0.229,3,3200.0,EDUCATION,1
74,55700.0,11.4,RENT,592,0.17,6,11600.0,PERSONAL,1
42,49100.0,3.2,MORTGAGE,678,0.621,0,1800.0,VENTURE,0
19,71000.0,0.3,MORTGAGE,762,0.235,0,2500.0,EDUCATION,0
52,37800.0,9.6,MORTGAGE,631,0.365,3,5500.0,PERSONAL,0
24,125800.0,1.3,MORTGAGE,689,0.419,5,34200.0,DEBT_CONSOLIDATION,1
38,30800.0,0.2,OWN,642,0.26,3,9000.0,PERSONAL,0
35,73500.0,4.4,RENT,731,0.129,3,26600.0,EDUCATION,1
20,97700.0,0.0,OTHER,842,0.388,1,5100.0,VENTURE,1
59,44900.0,18.9,MORTGAGE,778,0.374,0,8900.0,HOME_IMPROVEMENT,0
71,28100.0,0.1,MORTGAGE,610,0.301,1,5900.0,EDUCATION,0
56,87400.0,4.7,MORTGAGE,770,0.335,1,16600.0,VENTURE,0
58,54300.0,3.5,RENT,684,0.42,0,18400.0,EDUCATION,0
66,73600.0,8.5,MORTGAGE,758,0.244,0,24100.0,EDUCATION,1
28,46400.0,3.5,RENT,577,0.455,3,9900.0,DEBT_CONSOLIDATION,1
56,116500.0,11.6,MORTGAGE,652,0.43,2,36500.0,VENTURE,1
41,17000.0,10.6,MORTGAGE,674,0.424,2,1300.0,MEDICAL,1
63,59200.0,27.6,OWN,655,0.429,1,13100.0,HOME_IMPROVEMENT,0
36,95900.0,1.5,OWN,683,0.542,2,4500.0,VENTURE,1
21,51700.0,0.3,MORTGAGE,651,0.49,2,18100.0,VENTURE,1
43,57000.0,5.0,OTHER,631,0.346,2,12000.0,HOME_IMPROVEMENT,0
55,39500.0,10.9,OWN,623,0.472,0,1300.0,PERSONAL,0
59,49500.0,17.5,MORTGAGE,594,0.366,2,11300.0,EDUCATION,0
49,21200.0,7.1,MORTGAGE,684,0.153,0,6500.0,PERSONAL,0
56,34200.0,6.0,MORTGAGE,648,0.182,0,2700.0,MEDICAL,1
62,33100.0,11.1,MORTGAGE,616,0.368,3,4500.0,DEBT_CONSOLIDATION,1
63,68500.0,12.1,MORTGAGE,540,0.602,2,12800.0,PERSONAL,1
53,36800.0,18.2,RENT,703,0.336,1,6700.0,MEDICAL,0
57,37400.0,6.7,MORTGAGE,714,0.364,1,8000.0,PERSONAL,1
54,40600.0,11.1,RENT,584,0.356,2,1300.0,DEBT_CONSOLIDATION,1
50,33700.0,8.3,MORTGAGE,668,0.173,2,10200.0,DEBT_CONSOLIDATION,0
53,56100.0,3.7,MORTGAGE,616,0.394,0,7800.0,PERSONAL,0
20,59200.0,0.3,OWN,717,0.196,0,16900.0,HOME_IMPROVEMENT,0
26,74100.0,0.8,MORTGAGE,620,0.702,1,25500.0,HOME_IMPROVEMENT,1
25,67900.0,1.8,OWN,620,0.325,2,19000.0,DEBT_CONSOLIDATION,0
50,64600.0,11.1,MORTGAGE,670,0.383,0,17700.0,DEBT_CONSOLIDATION,0
23,41600.0,0.8,OWN,626,0.228,4,10100.0,DEBT_CONSOLIDATION,0
58,40300.0,24.3,RENT,620,0.437,1,1000.0,HOME_IMPROVEMENT,0
56,31700.0,18.5,MORTGAGE,610,0.692,2,11600.0,PERSONAL,1
21,31400.0,0.5,RENT,624,0.198,6,10600.0,MEDICAL,1
30,54000.0,6.0,MORTGAGE,630,0.084,3,5000.0,VENTURE,1
66,34200.0,32.3,RENT,661,0.261,0,3300.0,EDUCATION,0
19,102100.0,0.4,RENT,647,0.577,0,2500.0,HOME_IMPROVEMENT,1
22,48100.0,1.0,MORTGAGE,699,0.24,0,7900.0,PERSONAL,1
61,103800.0,2.7,MORTGAGE,567,0.106,2,40900.0,EDUCATION,0
44,65200.0,12.7,MORTGAGE,827,0.588,0,3400.0,HOME_IMPROVEMENT,0
49,33200.0,3.8,OWN,661,0.302,1,7900.0,HOME_IMPROVEMENT,1
38,47500.0,3.4,OTHER,737,0.258,1,5800.0,VENTURE,0
25,21200.0,1.8,MORTGAGE,698,0.615,2,7400.0,MEDICAL,1
55,53900.0,10.6,MORTGAGE,669,0.588,1,11400.0,VENTURE,1
25,34800.0,1.1,RENT,696,0.297,0,12000.0,VENTURE,0
67,28100.0,7.1,MORTGAGE,687,0.455,2,10500.0,HOME_IMPROVEMENT,1
20,104900.0,0.3,OWN,645,0.183,3,27000.0,MEDICAL,1
71,82100.0,23.5,OWN,850,0.28,0,10000.0,MEDICAL,0
61,80900.0,3.5,MORTGAGE,749,0.415,0,15100.0,VENTURE,1
75,72500.0,16.5,OWN,532,0.085,1,18700.0,HOME_IMPROVEMENT,0
20,26400.0,0.9,RENT,744,0.424,1,7200.0,DEBT_CONSOLIDATION,0
39,40100.0,2.4,MORTGAGE,665,0.513,0,2000.0,DEBT_CONSOLIDATION,0
23,41400.0,0.7,MORTGAGE,790,0.408,0,6500.0,DEBT_CONSOLIDATION,0
19,20900.0,0.3,MORTGAGE,633,0.316,2,4900.0,VENTURE,0
40,37100.0,8.0,OWN,473,0.687,2,5700.0,HOME_IMPROVEMENT,1
61,37300.0,18.7,MORTGAGE,631,0.242,3,9000.0,DEBT_CONSOLIDATION,0
19,52200.0,0.1,OWN,531,0.441,3,4500.0,DEBT_CONSOLIDATION,1
55,173900.0,7.9,RENT,605,0.34,0,2700.0,HOME_IMPROVEMENT,0
34,48500.0,7.2,OWN,614,0.6,3,7300.0,PERSONAL,0
52,52200.0,4.7,MORTGAGE,690,0.275,2,12300.0,HOME_IMPROVEMENT,1
51,43300.0,5.7,MORTGAGE,680,0.319,2,1200.0,VENTURE,0
40,70900.0,1.5,MORTGAGE,711,0.385,0,17700.0,PERSONAL,0
47,28700.0,7.7,OTHER,704,0.542,1,4700.0,PERSONAL,1
69,126500.0,9.7,MORTGAGE,815,0.397,0,49700.0,DEBT_CONSOLIDATION,0
25,46100.0,2.4,RENT,660,0.211,2,14700.0,DEBT_CONSOLIDATION,0
39,40200.0,2.5,OWN,701,0.253,2,5400.0,EDUCATION,1
61,79600.0,7.1,MORTGAGE,730,0.502,0,31000.0,MEDICAL,0
75,31400.0,16.8,OWN,608,0.403,0,4200.0,PERSONAL,0
53,70200.0,12.5,MORTGAGE,558,0.164,2,3900.0,VENTURE,1
22,99000.0,0.1,MORTGAGE,689,0.155,0,2000.0,MEDICAL,0
30,43400.0,3.8,MORTGAGE,628,0.397,1,13800.0,DEBT_CONSOLIDATION,0
46,136800.0,2.6,RENT,722,0.44,1,16600.0,PERSONAL,0
48,67700.0,7.4,RENT,718,0.222,2,26700.0,DEBT_CONSOLIDATION,0
64,68100.0,11.0,RENT,739,0.433,2,17200.0,HOME_IMPROVEMENT,0
74,97000.0,10.4,OWN,597,0.469,4,7200.0,VENTURE,1
72,110800.0,19.0,MORTGAGE,614,0.513,1,15600.0,HOME_IMPROVEMENT,0
33,55900.0,3.5,MORTGAGE,668,0.153,1,11900.0,PERSONAL,0
59,73000.0,5.9,OWN,645,0.201,0,21400.0,MEDICAL,1
47,98500.0,9.0,MORTGAGE,696,0.473,1,23700.0,PERSONAL,0
74,27400.0,7.0,OWN,768,0.246,0,3600.0,DEBT_CONSOLIDATION,0
72,20600.0,9.6,OTHER,652,0.328,1,4400.0,DEBT_CONSOLIDATION,1
33,47600.0,0.8,RENT,551,0.386,0,4900.0,VENTURE,0
29,20400.0,0.5,RENT,503,0.505,5,3500.0,PERSONAL,0
34,41900.0,0.5,RENT,556,0.302,1,5500.0,PERSONAL,0
33,57400.0,4.5,MORTGAGE,554,0.162,1,20700.0,DEBT_CONSOLIDATION,0
29,42700.0,5.4,OWN,713,0.299,0,13700.0,EDUCATION,1
25,45700.0,2.2,RENT,656,0.304,3,10200.0,DEBT_CONSOLIDATION,1
37,29700.0,3.9,OWN,665,0.312,3,2900.0,EDUCATION,0
20,72700.0,0.9,OWN,717,0.166,0,17700.0,MEDICAL,0
33,28800.0,4.7,OWN,769,0.129,2,4700.0,VENTURE,0
47,17100.0,2.2,OWN,644,0.187,2,1200.0,HOME_IMPROVEMENT,0
62,44200.0,11.3,RENT,719,0.181,2,12500.0,MEDICAL,0
40,77500.0,10.1,RENT,688,0.104,0,8700.0,DEBT_CONSOLIDATION,0
45,51000.0,5.9,MORTGAGE,535,0.217,1,5500.0,DEBT_CONSOLIDATION,0
68,27400.0,9.9,OWN,541,0.497,2,7600.0,HOME_IMPROVEMENT,1
57,51600.0,8.9,MORTGAGE,632,0.543,1,18100.0,PERSONAL,1
71,61000.0,22.2,MORTGAGE,675,0.267,2,7600.0,MEDICAL,1
22,51300.0,0.7,MORTGAGE,698,0.182,2,16200.0,EDUCATION,0
37,42900.0,5.4,OTHER,644,0.352,2,15300.0,HOME_IMPROVEMENT,0
57,62500.0,10.5,OWN,524,0.641,1,6100.0,EDUCATION,1
73,20600.0,31.3,OTHER,630,0.231,1,7600.0,VENTURE,0
61,31400.0,25.8,OWN,512,0.368,2,4300.0,MEDICAL,1
18,25500.0,0.0,MORTGAGE,643,0.203,2,3000.0,DEBT_CONSOLIDATION,0
74,96200.0,18.9,MORTGAGE,704,0.509,0,14500.0,DEBT_CONSOLIDATION,0
47,70000.0,11.6,MORTGAGE,694,0.16,2,7200.0,HOME_IMPROVEMENT,0
38,53800.0,8.9,OWN,619,0.349,0,12700.0,EDUCATION,0
37,23700.0,2.9,RENT,692,0.317,0,5000.0,DEBT_CONSOLIDATION,1
23,71100.0,1.7,OWN,570,0.549,2,19400.0,MEDICAL,1
39,98100.0,12.1,MORTGAGE,608,0.27,3,28700.0,DEBT_CONSOLIDATION,1
35,65200.0,7.2,OWN,527,0.145,1,3100.0,HOME_IMPROVEMENT,0
25,48200.0,0.4,MORTGAGE,617,0.295,0,3800.0,PERSONAL,0
56,67200.0,12.8,OWN,597,0.514,5,21400.0,DEBT_CONSOLIDATION,1
49,56200.0,14.5,OTHER,627,0.125,1,2400.0,DEBT_CONSOLIDATION,1
50,77900.0,2.4,OWN,638,0.188,3,20900.0,HOME_IMPROVEMENT,0
70,77000.0,7.7,MORTGAGE,679,0.512,2,20800.0,DEBT_CONSOLIDATION,0
33,43900.0,8.6,MORTGAGE,502,0.302,0,13200.0,VENTURE,0
29,35200.0,1.7,MORTGAGE,591,0.487,0,3900.0,PERSONAL,1
55,40100.0,2.5,OWN,738,0.472,1,3300.0,MEDICAL,0
69,64100.0,14.3,RENT,739,0.574,0,12100.0,HOME_IMPROVEMENT,0
51,41400.0,12.1,MORTGAGE,664,0.148,2,1700.0,VENTURE,0
31,33700.0,4.7,MORTGAGE,666,0.11,0,11500.0,DEBT_CONSOLIDATION,0
53,49000.0,7.2,OWN,569,0.308,1,14900.0,EDUCATION,0
50,85300.0,21.2,MORTGAGE,630,0.131,2,30300.0,EDUCATION,0
40,52400.0,3.1,MORTGAGE,725,0.303,1,2400.0,DEBT_CONSOLIDATION,0
67,42700.0,27.7,OWN,560,0.239,1,15800.0,DEBT_CONSOLIDATION,0
62,57500.0,7.2,OWN,671,0.107,2,17600.0,DEBT_CONSOLIDATION,0
19,51100.0,0.2,RENT,704,0.175,2,3200.0,HOME_IMPROVEMENT,1
58,18600.0,4.9,OWN,663,0.199,0,1700.0,VENTURE,1
38,69500.0,4.6,OWN,648,0.294,3,25100.0,DEBT_CONSOLIDATION,0
19,60100.0,0.2,MORTGAGE,647,0.373,1,11700.0,DEBT_CONSOLIDATION,1
